start,end,distance
2826776871,2826776872,13.431
2826776871,2826776870,34.294
2826776872,2826776873,19.052
2826776872,2826776871,13.431
2826776873,2826776874,14.025
2826776873,2826776872,19.052
2826776874,2826776873,14.025
2826776875,4429354078,36.218
2826776876,1676962743,25.383
2826776877,1676981038,191.806
2826776878,1115665814,81.2
2826776879,3357208437,37.593
2826776880,2826776879,42.312
2826776881,1677073464,82.718
2826776882,4421629111,23.457
2826776882,2135623787,15.694
2826776882,4421629112,17.948
2826776883,4421629107,34.525
2826783185,2826783186,42.201
2826783185,2135622504,129.146
2826783186,2826783187,22.93
2826783186,2826783185,42.201
2826783187,2826783188,27.216
2826783187,2826783186,22.93
2826783188,2826783189,8.478
2826783188,2826783187,27.216
2826783189,1156712551,106.279
2826783189,2135600730,147.851
2826783189,2826783188,8.478
2857971032,1729202455,32.51
2877167949,4397445658,55.761
2877167949,2626385853,37.54
2877167949,2877225055,70.566
2877225055,2626385826,67.124
2877225055,2877167949,70.566
2883449713,3114944491,20.291
2883449713,3114944506,3.933
2883459613,3367980142,6.648
2883459614,419028619,32.047
2883459616,2883459618,44.128
2883459617,419028621,149.183
2883459618,533550535,31.987
2883459619,419028623,30.058
2883459620,533550546,38.659
2883459622,1729202386,34.646
2883459622,1729202379,37.845
2883459626,1729202424,12.451
2883459626,1729202401,44.733
2900201982,4153548984,103.468
2900201982,7670926340,33.633
2900239902,1163353680,65.348
2900239902,2390401896,64.923
2900239906,1163353682,47.371
2900239915,2520278782,29.29
2900239915,2909017374,16.451
2902738366,331638832,8.282
2902899716,424652478,34.142
2902899716,5559573791,21.194
2902899716,1388692537,37.005
2903205418,6954852315,29.305
2903205419,2903205418,74.691
2903205420,2903205419,58.717
2903205421,2903205420,73.88
2903205422,2903205425,59.74
2903205423,4413564248,38.56
2903205425,2903205421,57.856
2903207195,1370835771,12.847
2903207195,1370835767,96.566
2903208061,1919128601,5.249
2903217080,361552950,13.967
2903217080,316622589,17.402
2903260043,1919128422,22.698
2903260043,1919128425,3.089
2903260043,2903260044,43.378
2903260044,2903260045,41.457
2903260044,2903260043,43.378
2903260045,2903260044,41.457
2903276023,2903276024,20.169
2903276023,3226037491,12.146
2903276023,3229313032,39.607
2903276024,2903276023,20.169
2903276024,5843931613,8.835
2903283608,3226037490,67.823
2903283608,3229313032,6.718
2903283608,2903283609,27.828
2903283609,2903283608,27.828
2903295531,2578036809,9.471
2903295531,2578036798,10.612
2903296142,2578036793,5.107
2903296142,2578036796,6.762
2903311405,4153548983,21.856
2903311405,2903311407,42.39
2903311406,4419123140,13.692
2903311406,1726063086,20.122
2903311407,2903311405,42.39
2903311407,4419123140,14.908
2903311409,3335611398,11.406
2903311409,3335611399,221.283
2905563420,2905563421,49.824
2905563421,2905563427,52.783
2905563422,2905563426,57.285
2905563423,6521328452,16.44
2905563424,2905563423,59.489
2905563425,2905563424,46.411
2905563426,2905563425,53.129
2905563427,2905563422,41.038
2905563431,2905569388,150.378
2905569388,2772961516,75.361
2905569388,2905579463,3.986
2905579461,2772961527,83.893
2905579461,6521327084,9.139
2905579461,8156747471,3.164
2905579462,6521327084,7.369
2905579463,2905569388,3.986
2905579463,3864550686,5.548
2905602259,2905602260,16.267
2905602259,3108002864,47.248
2905602260,3664678575,157.555
2905602260,316622633,13.044
2905602261,2905602259,12.474
2905602261,316622633,15.675
2905602262,316622555,171.676
2905602262,2905602261,13.22
2905602264,1372433623,8.323
2905602264,2905602262,8.137
2905602265,2905602264,15.05
2905651997,5601254517,11.595
2905651997,316622614,13.588
2905652602,2270099628,4.337
2905652602,1554230291,10.301
2905652603,2270099629,5.247
2905652603,1987064862,5.713
2905652607,2905652609,13.748
2905652607,4308575662,12.762
2905652609,4308575663,6.875
2905652609,4308577545,14.135
2905652610,2905652607,4.821
2905652616,8294694276,68.336
2905652616,1919128550,125.733
2905652616,2905652622,46.642
2905652622,2905652616,46.642
2905652622,2773378525,42.162
2905652624,1919128598,66.502
2905652658,4308577523,48.204
2905733417,1163353685,43.58
2905733419,1151192976,10.137
2905733419,1151193199,43.348
2905733426,1151193141,25.446
2905733426,322800777,41.546
2905733428,1151193158,55.28
2905733428,1151193015,11.59
2905733429,1151193713,21.257
2905733429,1151193199,38.237
2905733480,1163353657,55.227
2905733480,2384319090,15.892
2905733488,2905733489,20.21
2905733488,1168830682,31.137
2905733489,2905733490,23.217
2905733489,2905733488,20.21
2905733490,4421562743,27.914
2905733490,2905733489,23.217
2905733491,2136829586,7.581
2905733491,2136829579,3.87
2905733491,1974739922,65.897
2905733492,2905733901,57.446
2905733493,4421595407,56.846
2905733493,2905733494,93.596
2905733493,2905733911,37.456
2905733494,2905733493,93.596
2905733494,2905733497,27.926
2905733495,2905733497,30.475
2905733495,2905733498,17.669
2905733496,2905733499,19.399
2905733496,4421595407,13.223
2905733497,2905733494,27.926
2905733497,2905733495,30.475
2905733498,2905733495,17.669
2905733498,1974739918,17.599
2905733499,2905733500,33.171
2905733499,2905733496,19.399
2905733499,2905733910,54.866
2905733500,2905733901,70.619
2905733500,2905733499,33.171
2905733901,2905733492,57.446
2905733901,2905733500,70.619
2905733902,2905733909,63.168
2905733906,2905733907,15.808
2905733907,2905733908,62.993
2905733907,2905733906,15.808
2905733908,2905733909,52.401
2905733908,2905733907,62.993
2905733909,2905733910,36.65
2905733909,2905733902,63.168
2905733909,2905733908,52.401
2905733910,2905733911,55.719
2905733910,2905733909,36.65
2905733910,2905733912,67.78
2905733910,2905733499,54.866
2905733911,2905733493,37.456
2905733911,2905733910,55.719
2905733912,3719712171,30.829
2905733912,2905733910,67.78
2905733914,1974739946,53.538
2905733914,3719712171,32.885
2905733919,1974739951,8.268
2905733919,1526281963,4.939
2905733947,1941922190,115.034
2905733947,3063583922,63.298
2905733952,1120362759,21.754
2905733952,1120363121,58.465
2905733953,4096409457,23.238
2905733953,1120362639,49.954
2905733955,1120362798,77.992
2905733955,1120363121,75.888
2905733956,1120362989,71.76
2905733956,1732681160,39.642
2905733957,1984387109,12.168
2905733957,2905733961,54.366
2905733961,2905733957,54.366
2905733961,318919652,35.351
2905733965,1076646423,36.228
2905733965,5260413668,35.05
2905733966,1756275610,63.765
2905733966,1076646423,60.597
2905733968,426526841,5.392
2905733968,1756275610,11.187
2905733969,3014319101,39.41
2905733975,5578610009,29.117
2905733975,3951197835,60.489
2905733980,2905733981,108.757
2905733981,2905733980,108.757
2905733981,4077000151,98.345
2905734064,2905734065,45.921
2905734064,1924125373,86.469
2905734065,1924125372,36.52
2905734065,2905734064,45.921
2905734066,415647765,39.566
2905734066,4429332955,22.215
2905734124,3496381395,15.462
2905734124,2905734127,23.172
2905734127,2905734124,23.172
2905734127,1974739852,90.388
2905752624,2630768208,30.543
2905752624,7721501222,78.919
2905752629,1127494323,48.97
2905752629,2630768208,47.059
2905752631,1968971379,24.852
2905752631,1127494285,52.591
2905764738,3485232808,33.682
2905764738,3305186806,15.294
2905764739,331638816,141.87
2905764739,1127494203,20.786
2905764741,331638819,81.958
2905764741,4379217628,55.849
2905764752,3355806022,43.522
2905764752,368297603,40.134
2905764753,3355806023,41.619
2905764753,1307159669,37.872
2907237137,1307159629,55.352
2907237137,1307159573,29.027
2907237140,1151731111,17.892
2907237140,7488380745,50.994
2907237148,1307159381,20.36
2907237148,2907237150,51.962
2907237149,1307159430,45.111
2907237149,1151731663,52.268
2907237150,2907237148,51.962
2907237150,1151731111,49.469
2907306929,4279628662,7.056
2907306929,3357222498,9.399
2908793034,331638819,15.028
2909007133,2900239906,17.737
2909007139,2909007142,23.574
2909007142,1163353756,18.958
2909017356,2390401896,25.665
2909017356,1163353721,83.288
2909017369,1079387279,85.911
2909017369,1079387417,12.774
2909017373,1163353678,47.146
2909017373,1079387417,38.945
2909017374,2900239915,16.451
2909017374,1079387344,43.013
2909017375,1079387392,40.013
2909017375,2909017376,20.682
2909017376,2909017375,20.682
2909017376,1079387279,62.381
2909017378,2042814534,14.032
2909017378,2042814518,59.312
2909017390,1968971353,72.35
2909017390,1079387225,132.54
2909020898,3335279455,16.694
2909025604,3331411542,30.955
2909025606,2909025608,22.436
2909025606,3306935733,11.064
2909025607,665074319,20.805
2909025607,2909025606,26.473
2909025608,2909025606,22.436
2909025608,3500716020,20.26
2909025627,1307159384,39.062
2909025627,4421638847,17.111
2912486087,1779179571,21.137
2912486087,1779179570,77.163
2912486095,3484152399,78.728
2912486095,2337126707,20.877
2912487403,4421598153,61.784
2912487403,1941922192,28.045
2912487408,1779179564,39.844
2912487408,4793220440,57.527
2912487409,3307250536,4.878
2912487409,1779179571,11.223
2916169640,318919673,15.133
2916169642,1103039609,115.264
2916985828,4551174864,37.992
2916985828,331638816,60.346
2916985870,2916985922,51.207
2916985870,331638816,73.175
2916985922,5225928323,37.878
2916985922,2916985870,51.207
2921385834,3303806354,21.368
2925712990,2399106440,67.041
2925712990,1076646338,39.551
2927816283,2927816284,12.394
2927816283,1163353765,52.733
2927816283,1163353645,97.244
2927816284,2927816285,4.042
2927816284,2927816283,12.394
2927816285,2927816286,33.6
2927816285,2927816284,4.042
2927816286,2927816287,31.109
2927816286,2927816285,33.6
2927816287,2927816288,15.738
2927816287,2927816286,31.109
2927816288,2927816289,23.458
2927816288,2927816287,15.738
2927816289,2927816288,23.458
2937476905,426886930,24.791
2937476905,1151193197,32.704
2937599891,1095053585,15.996
2937599891,426886929,11.932
2945111697,420547126,27.153
2945111697,4413447856,17.138
2957975285,2957975313,22.083
2957975285,2299581994,35.763
2957975313,2957976037,16.555
2957975313,2957975285,22.083
2957975330,556220618,83.845
2957975330,8422164555,95.128
2957976037,2957975313,16.555
2957976037,4793220412,34.266
2957987233,6333765892,55.002
2968360081,2968360082,29.909
2968360081,2968360086,37.209
2968360082,2968360088,29.648
2968360082,2626385826,37.398
2968360082,2968360081,29.909
2968360086,2968360081,37.209
2968360086,2626385853,71.896
2968360088,2626385843,2.718
2968360088,2968360082,29.648
2989528620,2989528621,62.416
2989528621,2989528620,62.416
2989528621,3375878015,32.261
2989528622,2989528623,53.336
2989528623,1156712501,23.481
2989528623,2989528622,53.336
2989528625,2989528631,28.377
2989528626,2989528627,42.521
2989528627,2989528628,20.387
2989528627,2989528626,42.521
2989528628,2989528631,31.806
2989528628,1156712501,32.502
2989528628,2989528627,20.387
2989528629,2989528630,32.987
2989528630,2989528631,16.561
2989528630,2989528629,32.987
2989528631,2989528625,28.377
2989528631,2989528628,31.806
2989528631,2989528630,16.561
2989530335,2989530336,57.309
2989530335,4408308954,65.31
2989530335,2989530347,11.12
2989530336,2989530337,45.413
2989530336,2989530335,57.309
2989530337,2989530338,27.282
2989530337,2989530336,45.413
2989530338,2989530339,28.542
2989530338,2989530337,27.282
2989530339,4421628412,11.677
2989530339,2989530338,28.542
2989530339,4421628411,7.38
2989530340,2989530341,32.887
2989530340,4421628412,15.33
2989530341,2989530342,39.07
2989530341,2989530340,32.887
2989530342,2989530343,30.581
2989530342,2989530341,39.07
2989530343,2989530342,30.581
2989530344,2989530345,21.088
2989530345,2989530346,7.901
2989530345,2989530344,21.088
2989530346,4421628411,6.363
2989530346,2989530345,7.901
2989530347,2989530348,15.971
2989530347,2989530335,11.12
2989530348,2989530349,6.205
2989530348,2989530347,15.971
2989530349,2989530350,7.002
2989530349,2989530348,6.205
2989530350,2989530351,12.652
2989530350,2989530349,7.002
2989530351,2989530352,13.243
2989530351,2989530350,12.652
2989530352,4408308965,9.206
2989530352,2989530351,13.243
2989530353,2989530354,37.388
2989530353,2989530356,30.017
2989530354,2989530353,37.388
2989530355,2989530356,121.094
2989530356,2989530353,30.017
2989530356,4408308965,4.252
2989530356,2989530355,121.094
2989530405,315310714,63.89
2989530405,4408377478,25.293
2989547920,1163353637,55.186
2989547920,415647766,14.294
2989547927,415647766,16.927
2989547927,6333765783,62.911
2989548138,331638826,1.865
2989548167,5590272950,46.61
2989548167,3479982731,94.289
2989548200,1953248307,116.745
2989548200,1964054277,9.915
2989548201,3951170837,74.46
2989548201,6333711654,16.014
2989548204,3335310397,4.479
2989548204,1953248332,2.91
2989548258,420113625,46.696
2989548258,420113621,12.475
2989548261,4383459457,24.902
2989548272,420113624,15.535
2989548272,420113623,24.375
2989609379,1307159367,48.042
2989609379,1307159457,41.27
2990309028,6126691145,41.887
2990309028,3357225538,16.129
2990309030,1076646561,62.407
2990309030,1076646240,56.26
2990309314,3357183341,72.565
2990309314,3898066604,20.603
2990315287,2990315298,60.038
2990315287,2990315299,78.525
2990315291,1737223492,59.91
2990315291,2990315298,40.269
2990315291,2990315296,85.417
2990315295,2990315296,78.326
2990315295,4397441530,24.509
2990315295,4397441528,69.279
2990315296,2990315291,85.417
2990315296,2990315295,78.326
2990315297,4397441529,64.019
2990315297,4421575553,5.207
2990315298,2990315291,40.269
2990315298,2990315287,60.038
2990315298,4397441529,71.614
2990315299,2990315287,78.525
2990317106,1987107799,14.954
2990317106,1987107795,10.786
2990317107,1987107795,7.952
2990317107,1987107784,25.048
2990317154,4429283003,10.697
2990317154,4429283002,9.031
2990317155,4429283004,5.037
2990317155,1729202418,14.403
2990317175,3255215308,14.156
2990317175,26059326,69.135
2990317175,3255215332,6.203
2990317180,418575669,24.716
2990317180,418575668,26.754
2990317183,4429259437,20.766
2990317183,4458460107,35.87
2990317190,418575666,9.746
2990317190,2820814274,14.433
2990317223,2990317225,18.974
2990317223,4458458583,23.555
2990317224,1307159350,23.267
2990317224,1859239268,22.399
2990317224,2990317225,25.927
2990317225,2990317224,25.927
2990317225,2990317223,18.974
2990473164,2772865052,26.392
2990473164,2772865050,25.414
2990473165,2627922891,25.641
2990473165,2772865052,28.996
2990473200,1946526321,11.82
2990473200,1120362890,27.495
2990937495,423743081,10.191
2990938768,313164126,35.613
2990938768,313164120,4.197
3010048440,311784002,39.826
3010048441,3357165290,11
3010048442,311784014,107.985
3012065042,311783971,13.852
3012065042,7798135088,1.459
3012065043,1747621120,58.778
3012065044,3012065045,114.774
3012065045,1747621128,23.314
3012065046,1747621128,24.624
3012065047,1747621123,56.803
3012065048,3012065047,48.762
3012065049,3012065048,45.515
3012065050,3012065049,30.243
3012065051,1747621121,50.521
3012065052,3012065051,67.445
3012065053,3012065052,67.503
3012066859,3057259953,48.055
3012066860,3012066859,82.138
3012068385,1747621112,43.019
3012070911,1747621115,10.619
3012071446,400886746,75.674
3012148589,2606055790,6.174
3012148589,2606055796,49.006
3012358522,1756262937,22.912
3012370105,8030887744,15.555
3012370105,2410267278,182.054
3012370105,4421531550,94.179
3012493954,1099409459,165.519
3012493955,321706369,100.987
3012493957,4419142218,12.317
3014319101,2905733969,39.41
3014319101,4611169449,1.286
3016314471,346112705,126.897
3024527954,2627360729,272.26
3024527954,4421531549,28.409
3043276534,2627360712,91.619
3043276534,2627360729,51.811
3057259946,3659672752,14.936
3057259946,3659672744,69.986
3057259947,3659668301,9.483
3057259947,3659668302,6.906
3057259948,3659668287,14.573
3057259948,3659668290,10.723
3057259949,4421616624,13.103
3057259949,4421616625,13.439
3057259950,3659668296,20.304
3057259950,4973553135,93.551
3057259952,3012071446,171.36
3057259952,1747621120,9.082
3057259952,3057259953,8.002
3057259953,1747621119,38.771
3057259953,3057259952,8.002
3063443909,3063550007,35.076
3063443909,1924125385,65.389
3063460625,60076964,11.04
3063460625,420547126,36.704
3063533265,1959272064,27.607
3063533265,1959272043,25.825
3063550007,1115665707,50.928
3063550007,3063443909,35.076
3063583922,2905733947,63.298
3063583922,1941922177,62.551
3063600433,1924125345,16.023
3063600433,3063600434,29.338
3063600433,4429332952,25.474
3063600434,3063600435,21.327
